City,ASCII_City,Population,Country Code,Country Name,Longitude,Latitude,Radius,public_transport_aggregated,education_facilities_aggregated,healthcare_services_aggregated,green_spaces_aggregated,sports_facilities_aggregated,cultural_facilities_aggregated,job_availability_aggregated,foreigner_integration_aggregated,housing_affordability_aggregated,admin_efficiency_aggregated,transport_affordability_aggregated,transport_accessibility_aggregated,transport_frequency_aggregated,transport_reliability_aggregated,Numbeo_URL,ticket_one_way_eur,gasoline_liter_eur,fitness_club_monthly_eur,rent_1br_city_center_eur,rent_1br_outside_center_eur,rent_3br_city_center_eur,rent_3br_outside_center_eur,net_salary_avg_eur,utilities_basic_eur,mobile_phone_plan_eur,preschool_monthly_eur,price_sqm_city_center_eur,City_original_names,Painting,Drawing,Sculpture,Pottery,Woodworking,Photography,Street Art,Playing Musical Instruments,Singing,Dance,Opera,Theater,Stand-Up Comedy,Concerts,Festivals,Ballet,Running,Cycling,Swimming,Yoga,Skiing,Tennis,Table Tennis,Martial Arts,Football,Handball,Basketball,Rowing,Marathon,Triathlon,Badminton,Volleyball,Ice Skating,Climbing,Archery,Camping,Fishing,Hunting,Mountain Biking,Rock Climbing,Sailing,Ski Touring,Kayaking,Surfing,Computer Programming,Video Games,Robotics,3D Printing,Virtual Reality,Artificial Intelligence,Photography Equipment,Astronomy,Biology,Chemistry,Physics,Psychology,Philosophy,History,Political Science,Engineering,Mathematics,Archaeology,Cooking,Baking,Wine,Beer,Liqouor,BBQ,Steak,Seafood,Vegan and Vegetarian Cooking,Street Food,Cheese,Pizza,Pasta,Sushi,Pastry,Cake,Mountains,Lakes,Seaside,National Parks,Forests,Islands,Beaches,total_fb_users
Oulu,Oulu,209648,FI,Finland,25.4716809,65.0118734,14.461505538073585,2.5149999999999997,2.8370000000000006,2.6870000000000003,3.067,2.943,2.929,2.038,,2.7119999999999997,,2.6470000000000002,3.0369999999999995,2.854,3.2670000000000003,https://www.numbeo.com/cost-of-living/in/Oulu?displayCurrency=EUR,3.15,1.89,29.0,643.17,557.5,1141.67,866.67,2513.25,89.01,27.16,300.0,3206.0,Oulu,18627.0,13099.0,9145.0,4317.0,8216.0,25399.0,1599.0,3803.0,17989.0,25653.0,5805.0,25409.0,17197,33250.0,28092.0,7684,33846,25035,15775.0,32466,28514,16956,998.0,4562.0,20259.0,1798.0,14655.0,1000.0,15617.0,11736.0,2464.0,10313.0,3050.0,4930.0,866.0,39418.0,31027.0,24972.0,27940.0,2464.0,3718.0,2556.0,2503.0,12321,7219.0,29613,1687,1934.0,1528,17974,6310.0,4207,9826.0,4478,7082,15462.0,4676,23946,1699.0,23444,4296,3099,47449.0,25179,20320.0,13464,9033.0,9169,4706,4124.0,15119,5798,3916.0,8644,2698.0,3598.0,7478.0,8060.0,9880.0,9353.0,5566.0,7317.0,13382.0,1499.0,10548.0,85246.0
Oviedo,Oviedo,220020,ES,Spain,-5.8483581,43.3618625,14.524327055601773,2.758,2.575,2.846,3.045,2.7369999999999997,2.7380000000000004,1.675,2.56,2.335,2.47,3.0570000000000004,3.3220000000000005,3.097,3.158,https://www.numbeo.com/cost-of-living/in/Oviedo?displayCurrency=EUR,1.2,1.62,37.43,683.33,486.67,925.0,800.0,1935.0,122.29,18.75,290.0,1550.0,Oviedo,36274.0,33357.0,19723.0,6626.0,25301.0,84152.0,4948.0,19356.0,27585.0,28534.0,11584.0,44346.0,12158,69503.0,68882.0,19774,64083,46971,33721.0,65069,38667,50631,4799.0,10412.0,96061.0,14169.0,47928.0,3058.0,40204.0,23727.0,14650.0,31868.0,9304.0,24647.0,2877.0,63055.0,38942.0,32963.0,38577.0,10751.0,10597.0,1570.0,9999.0,47143,5987.0,79068,7180,6516.0,14027,51576,22651.0,12783,41587.0,10362,41348,69235.0,49232,40885,9295.0,73418,12575,15851,94167.0,47523,50221.0,35346,31850.0,14699,9456,10189.0,44403,13424,21680.0,13206,22582.0,9402.0,33266.0,19866.0,49265.0,21104.0,21075.0,5954.0,21355.0,7249.0,61143.0,101282.0
Palermo,Palermo,648260,IT,Italy,13.3524434,38.1112268,15.930111791194737,1.7489999999999997,2.271,2.12,2.177,1.927,2.493,1.335,2.31,2.4069999999999996,1.77,2.3539999999999996,2.369,1.8489999999999998,1.718,https://www.numbeo.com/cost-of-living/in/Palermo?displayCurrency=EUR,1.4,1.77,40.0,600.0,387.5,835.56,700.0,1262.5,195.62,12.72,283.33,2033.33,Palermo,148852.0,105132.0,92537.0,46067.0,79615.0,335587.0,19482.0,80977.0,108799.0,121467.0,71342.0,164266.0,50985,189512.0,168783.0,61499,188997,98142,152494.0,213254,115966,207606,15144.0,53802.0,254787.0,61090.0,154205.0,8259.0,102539.0,57643.0,51239.0,122422.0,50735.0,41654.0,5090.0,153069.0,113554.0,68723.0,121296.0,31484.0,64881.0,7773.0,26631.0,136545,19052.0,339560,29564,33090.0,42297,180764,82086.0,44945,123653.0,38058,128186,189734.0,125584,142523,24234.0,189515,30593,74520,377432.0,178867,201100.0,178993,151058.0,77235,51387,72883.0,149887,162215,122248.0,89432,171409.0,152831.0,170888.0,109289.0,142004.0,63097.0,168322.0,18486.0,79896.0,51840.0,196186.0,436967.0
Paris,Paris,2138551,FR,France,2.3200410217200766,48.8588897,17.482929314404902,2.744,2.459,2.948,2.9890000000000003,2.475,3.273,2.418,2.35,1.557,2.44,2.8529999999999998,3.2540000000000004,3.078,2.752,https://www.numbeo.com/cost-of-living/in/Paris?displayCurrency=EUR,2.15,1.89,34.46,1304.14,978.45,3116.0,2200.0,2970.59,224.44,15.2,793.12,12330.98,Paris,759494.0,566158.0,425044.0,134229.0,232553.0,1678415.0,180160.0,456727.0,628306.0,929117.0,515115.0,1014271.0,278661,1329094.0,832117.0,451428,1092501,831288,778616.0,1065845,585305,1111955,343255.0,417550.0,1117432.0,444068.0,867119.0,227614.0,644345.0,583946.0,431296.0,605530.0,100115.0,186199.0,214772.0,951510.0,535451.0,431029.0,521119.0,307536.0,156307.0,47968.0,123286.0,791783,100199.0,1476615,131985,91502.0,233364,752962,341570.0,90213,424410.0,97370,494625,620753.0,451764,755605,215026.0,723814,166179,122626,1950000.0,649338,739931.0,451711,437023.0,198472,110609,167986.0,620365,272903,346000.0,246741,292831.0,193177.0,310560.0,431230.0,605457.0,269630.0,308027.0,115974.0,250560.0,113082.0,807471.0,2516058.0
Piatra Neamt,Piatra Neamt,102688,RO,Romania,26.36301950206726,46.9324673,13.53296398443693,2.301,2.668,2.234,2.914,2.3930000000000002,2.608,1.8479999999999999,2.4699999999999998,2.358,2.37,2.766,3.0870000000000006,2.9259999999999997,2.842,https://www.numbeo.com/cost-of-living/in/Piatra-Neamt?displayCurrency=EUR,0.6,1.39,26.13,301.46,180.88,502.44,301.46,407.04,134.7,6.83,200.98,700.0,Piatra Neamt,16055.0,12585.0,9717.0,1998.0,8724.0,26550.0,1098.0,4374.0,15990.0,18925.0,4398.0,24128.0,9862,31750.0,27007.0,9891,29168,14379,18783.0,27298,15931,19763,2222.0,3515.0,17897.0,3798.0,14251.0,998.0,16905.0,10245.0,915.0,13113.0,994.0,4798.0,998.0,24794.0,20572.0,16142.0,16805.0,2098.0,2598.0,998.0,998.0,12066,4886.0,33899,2198,2107.0,1383,18526,16004.0,2094,5554.0,2111,7098,15594.0,3881,10273,2811.0,24048,4485,2076,46161.0,21182,18076.0,16954,12268.0,8478,6898,6390.0,18609,4826,7956.0,7855,5299.0,2379.0,8046.0,13815.0,24436.0,14826.0,11466.0,999.0,6198.0,1845.0,28904.0,67413.0
Prague,Prague,1165581,CZ,Czechia,14.4212535,50.0874654,16.693364109313897,3.34,2.8469999999999995,3.049,3.067,2.848,3.2030000000000003,2.8649999999999998,2.3,1.8940000000000001,2.21,3.277,3.4649999999999994,3.1830000000000003,3.3499999999999996,https://www.numbeo.com/cost-of-living/in/Prague?displayCurrency=EUR,1.18,1.51,59.79,1053.53,775.52,1879.07,1309.9,1692.41,274.52,24.97,662.51,6888.43,Prague,160322.0,119272.0,66593.0,14071.0,48049.0,278196.0,26272.0,54343.0,170643.0,214428.0,76548.0,259500.0,75951,326402.0,233623.0,62078,294482,195782,146574.0,287112,158890,195537,10572.0,82874.0,150829.0,10238.0,100734.0,4150.0,120512.0,71700.0,12729.0,76216.0,15965.0,80595.0,10106.0,215462.0,136151.0,97445.0,158670.0,43671.0,18078.0,36046.0,15699.0,121037,67935.0,334585,19958,42585.0,27676,140399,63603.0,31379,49833.0,27862,98405,196160.0,58793,205488,38192.0,176824,38782,42691,388504.0,155849,168879.0,177035,95968.0,83331,54153,35624.0,166886,62916,30484.0,44238,31113.0,57124.0,49346.0,89982.0,206756.0,75913.0,96011.0,26109.0,36911.0,22533.0,155500.0,785820.0
Recklinghausen,Recklinghausen,122438,DE,Germany,7.1978546,51.6143815,13.76181554649331,2.6350000000000002,2.387,3.3040000000000003,2.9710000000000005,2.679,3.014,1.877,,1.9769999999999999,,2.339,2.917,2.426,2.656,https://www.numbeo.com/cost-of-living/in/Recklinghausen-Germany?displayCurrency=EUR,3.0,1.76,19.99,550.0,450.0,800.0,700.0,2416.67,313.15,27.68,397.25,3500.0,Recklinghausen,51767.0,34399.0,23407.0,12447.0,37420.0,87665.0,10201.0,21766.0,49344.0,51394.0,43270.0,70485.0,29381,98124.0,87763.0,18687,101863,78079,54070.0,94755,68703,86645,4674.0,27327.0,143352.0,51340.0,62058.0,2957.0,58598.0,32032.0,24393.0,51554.0,25594.0,26110.0,3498.0,95372.0,50579.0,55036.0,67285.0,10338.0,8392.0,3916.0,5790.0,62599,13661.0,137221,14002,9499.0,33665,77185,46915.0,7323,60321.0,17440,62129,66942.0,40691,53937,17299.0,89431,13065,13527,179971.0,110709,61829.0,69524,55490.0,35951,29565,14735.0,78043,26776,26787.0,20532,52586.0,10299.0,24370.0,43869.0,50076.0,33705.0,35769.0,11304.0,40559.0,15771.0,72750.0,99228.0
Rennes,Rennes,220488,FR,France,-1.6800198,48.1113387,14.527091365719471,3.1769999999999996,2.9619999999999997,3.0709999999999997,3.233,2.9799999999999995,3.107,2.3499999999999996,2.56,2.287,2.58,3.0509999999999997,3.3880000000000003,3.2239999999999998,3.147,https://www.numbeo.com/cost-of-living/in/Rennes?displayCurrency=EUR,1.7,1.77,25.4,671.67,535.0,1266.67,800.0,2535.67,153.39,15.2,793.12,4600.0,Rennes,43190.0,35330.0,28725.0,8446.0,17814.0,109652.0,8473.0,25102.0,29793.0,55273.0,27821.0,53894.0,14420,93599.0,51914.0,24766,63660,53710,44859.0,64367,33761,63465,22681.0,21124.0,57879.0,30794.0,47898.0,14037.0,35023.0,36917.0,30329.0,35766.0,6423.0,10951.0,16342.0,68362.0,29017.0,21713.0,30897.0,22051.0,9117.0,2788.0,11036.0,50050,4228.0,89246,8924,5099.0,12261,40763,18964.0,4927,28585.0,6284,25476,35287.0,26263,42417,10961.0,39235,7216,6836,101295.0,34389,39009.0,27367,22170.0,9824,6373,7269.0,36847,12997,24759.0,13447,13290.0,9029.0,14650.0,25717.0,38025.0,16366.0,19993.0,6630.0,14482.0,5809.0,51624.0,152408.0
Reykjavik,Reykjavik,118918,IS,Iceland,-21.9422367,64.145981,13.723865710348905,2.3209999999999997,2.815,2.757,2.9139999999999997,2.977,3.209,2.142,2.2899999999999996,1.6460000000000001,1.9400000000000004,2.323,2.439,2.1710000000000003,2.5400000000000005,https://www.numbeo.com/cost-of-living/in/Reykjavik?displayCurrency=EUR,4.24,2.1,65.26,1810.65,1649.81,2602.22,2269.65,3602.35,65.92,22.79,228.85,5880.96,Reykjavik,56912.0,41466.0,21557.0,7600.0,18642.0,69889.0,4150.0,14174.0,46905.0,41688.0,10499.0,42762.0,33737,65099.0,51360.0,15902,78569,46683,34369.0,71743,50931,23326,1670.0,14814.0,41759.0,16784.0,41824.0,2753.0,38289.0,19411.0,6885.0,20783.0,1299.0,35843.0,2536.0,58850.0,69456.0,34017.0,38684.0,13241.0,4963.0,10374.0,6969.0,24098,7111.0,75179,2249,4392.0,2992,20849,19857.0,6456,22292.0,5944,21294,37270.0,11937,49591,12505.0,49656,9130,9158,91028.0,34818,52998.0,42160,22955.0,19065,13915,10865.0,51999,14502,4298.0,24813,9492.0,18468.0,8143.0,19749.0,38198.0,12676.0,7355.0,4489.0,5688.0,6672.0,36055.0,138421.0
Riga,Riga,742572,LV,Latvia,24.1051846,56.9493977,16.106818814011508,2.585,2.163,2.2859999999999996,3.0450000000000004,2.215,2.896,2.257,2.04,1.772,2.19,2.34,3.259,2.954,2.935,https://www.numbeo.com/cost-of-living/in/Riga?displayCurrency=EUR,1.5,1.69,42.26,485.5,337.9,874.0,578.85,1196.53,288.02,18.18,472.0,2515.42,Riga,99075.0,75204.0,57489.0,9089.0,38119.0,180158.0,6252.0,20227.0,104701.0,127367.0,42620.0,140738.0,42034,192945.0,138037.0,83312,133059,89686,72291.0,133458,74935,96370,3835.0,19957.0,68308.0,1732.0,101828.0,915.0,74710.0,47642.0,3190.0,61450.0,5618.0,16411.0,1970.0,111606.0,101802.0,75115.0,69601.0,5381.0,10443.0,2499.0,6932.0,71541,31189.0,145656,14617,9872.0,6806,66574,40631.0,9484,37499.0,11207,92393,107403.0,49670,78645,10236.0,149869,18384,11295,187779.0,70146,83157.0,60593,53502.0,28537,15995,36986.0,88014,26171,11150.0,37149,12067.0,34607.0,16453.0,29725.0,75605.0,57962.0,55155.0,4582.0,23916.0,21089.0,113579.0,385192.0
Rome,Rome,2318895,IT,Italy,12.4829321,41.8933203,17.588258152402364,1.9080000000000001,2.3880000000000003,2.4130000000000003,2.6460000000000004,2.362,2.739,1.814,1.97,1.876,1.93,2.6510000000000002,2.3360000000000003,1.908,1.754,https://www.numbeo.com/cost-of-living/in/Rome?displayCurrency=EUR,1.5,1.77,54.07,1117.86,695.5,2097.86,1272.09,1756.46,206.09,9.73,473.5,6629.63,Rome,532809.0,397613.0,360978.0,107764.0,211344.0,1075479.0,121957.0,257152.0,409592.0,489075.0,227053.0,594560.0,224175,703955.0,606313.0,250418,667606,360298,437752.0,745815,448022,694407,77250.0,206843.0,820378.0,188285.0,512057.0,30614.0,382900.0,206226.0,191456.0,411008.0,197750.0,203254.0,20227.0,610362.0,347632.0,268461.0,453122.0,117343.0,188008.0,44368.0,109517.0,450468,71808.0,1046714,83207,98268.0,168879,515102,275191.0,154170,435697.0,107790,376647,631439.0,420962,526939,95107.0,539216,116674,318117,1139902.0,582670,666011.0,619823,556936.0,187509,164599,170847.0,551546,393036,362243.0,241983,546697.0,288010.0,449958.0,290990.0,555322.0,270299.0,480803.0,113506.0,274169.0,108517.0,668150.0,1348271.0
Rostock,Rostock,198293,DE,Germany,12.1400211,54.0886707,14.38906252120445,3.2910000000000004,2.0980000000000003,3.0580000000000003,3.084,2.4869999999999997,2.627,1.9020000000000001,1.9100000000000004,1.666,2.17,2.7479999999999998,3.244,2.905,3.3320000000000003,https://www.numbeo.com/cost-of-living/in/Rostock?displayCurrency=EUR,2.6,1.74,30.5,729.0,512.5,1300.0,950.0,2020.0,258.72,23.98,350.0,4366.67,Rostock,12888.0,7600.0,5319.0,2699.0,8515.0,17130.0,2043.0,4939.0,11287.0,11284.0,8227.0,17429.0,6278,22897.0,20892.0,5074,19584,14548,11047.0,19747,14365,16488,899.0,4288.0,27911.0,11486.0,12812.0,887.0,11878.0,6446.0,4884.0,10713.0,5646.0,5457.0,915.0,20181.0,11734.0,12333.0,13957.0,2096.0,2371.0,768.0,1472.0,12927,2622.0,28485,2737,1888.0,6554,15348,10165.0,1537,13057.0,3401,12414,14428.0,8047,13773,3633.0,18539,2547,2985,36829.0,21352,13146.0,14995,11867.0,7781,4594,3261.0,16785,3194,4899.0,4799,9214.0,3342.0,4415.0,9088.0,9810.0,8553.0,11772.0,3332.0,8131.0,2665.0,16062.0,51592.0
Rotterdam,Rotterdam,598199,NL,Netherlands,4.47775,51.9244424,15.825555602597744,3.2859999999999996,2.7119999999999997,3.154,3.0639999999999996,2.756,3.1140000000000003,2.0740000000000003,,1.8459999999999999,,2.7250000000000005,3.405,3.35,3.314,https://www.numbeo.com/cost-of-living/in/Rotterdam?displayCurrency=EUR,4.0,1.91,37.86,1463.3,1168.91,2151.54,1812.92,3395.0,218.23,20.24,1576.43,4888.67,Rotterdam,193765.0,119093.0,91550.0,23482.0,75813.0,275764.0,23937.0,45302.0,172464.0,227367.0,35102.0,249792.0,87762,325930.0,277725.0,73013,246521,235187,161602.0,250586,122222,194169,23667.0,59745.0,290170.0,35060.0,141578.0,19150.0,130257.0,92500.0,28849.0,109589.0,39397.0,35827.0,16536.0,294836.0,141637.0,126648.0,148019.0,24050.0,41574.0,6112.0,15086.0,151427,32938.0,292192,14620,23729.0,36347,128204,86879.0,21027,109457.0,24209,165941,203676.0,97986,267814,28790.0,255341,36323,43050,409944.0,190867,186560.0,135712,92169.0,75529,65919,40002.0,207534,65965,79492.0,37002,52491.0,78040.0,81780.0,101155.0,124374.0,94523.0,75325.0,51669.0,57721.0,35569.0,184548.0,438222.0
Saarbrucken,Saarbrucken,179349,DE,Germany,6.996379,49.234362,14.258430204315017,2.429,2.3629999999999995,3.2770000000000006,2.8519999999999994,2.6769999999999996,3.134000000000001,2.1,2.53,2.011,2.3600000000000003,2.251,2.939,2.4059999999999997,2.4200000000000004,https://www.numbeo.com/cost-of-living/in/Saarbrucken?displayCurrency=EUR,2.7,1.77,32.5,486.0,419.75,1059.83,787.0,2644.67,278.93,17.49,388.33,2303.33,Saarbrucken,24309.0,15582.0,10498.0,6439.0,17107.0,44108.0,6014.0,11635.0,25244.0,29361.0,20978.0,34561.0,13615,44265.0,38658.0,12446,47080,34385,24747.0,44240,32883,37320,2264.0,17642.0,62287.0,23039.0,26973.0,1224.0,25610.0,16247.0,10478.0,22214.0,11396.0,12645.0,2097.0,47650.0,24082.0,25676.0,31630.0,4750.0,4216.0,1860.0,2319.0,27347,7063.0,60913,6292,4307.0,13537,33825,21306.0,3376,28559.0,8613,25592,31422.0,22039,25717,9033.0,40576,7655,6291,82981.0,50226,35203.0,32939,29800.0,16417,10471,8399.0,38184,22548,14837.0,12445,23395.0,7251.0,11091.0,22175.0,26345.0,16623.0,13405.0,6053.0,18195.0,5559.0,32244.0,78971.0
Sofia,Sofia,1152556,BG,Bulgaria,23.3217359,42.6977028,16.678744433234826,2.672,2.431,2.398,2.7600000000000002,2.181,2.66,2.612,1.7400000000000002,2.04,2.17,2.8990000000000005,3.348,2.8339999999999996,3.1780000000000004,https://www.numbeo.com/cost-of-living/in/Sofia?displayCurrency=EUR,0.82,1.39,34.0,522.66,391.83,1003.02,678.42,1276.43,136.78,16.86,498.48,2885.21,Sofia,255280.0,179947.0,160040.0,15915.0,87116.0,405048.0,31143.0,38044.0,280735.0,275590.0,65408.0,327729.0,117126,349746.0,353136.0,161431,357536,133605,232178.0,357728,236492,274237,14378.0,65910.0,223533.0,5512.0,186934.0,5106.0,197586.0,121700.0,8181.0,164304.0,4066.0,123321.0,6474.0,322362.0,234692.0,190815.0,207056.0,48222.0,37495.0,40405.0,15041.0,200594,71865.0,362976,45410,23334.0,33524,169128,110365.0,31817,54362.0,21206,114153,165936.0,58169,165300,26621.0,312684,49062,57204,438337.0,203167,237495.0,224694,165717.0,53944,50391,91659.0,183858,54904,42760.0,93721,65608.0,98201.0,59598.0,109989.0,352735.0,210025.0,221501.0,18400.0,51282.0,58623.0,342291.0,738931.0
Stockholm,Stockholm,1515017,SE,Sweden,18.0710935,59.3251172,17.034485385475215,3.1280000000000006,2.3879999999999995,2.9060000000000006,3.2539999999999996,2.234,3.2689999999999997,2.454,2.13,1.448,2.17,2.6550000000000002,3.537,3.4260000000000006,2.9810000000000003,https://www.numbeo.com/cost-of-living/in/Stockholm?displayCurrency=EUR,3.69,1.69,36.86,1412.42,880.69,2422.57,1557.58,3200.4,172.14,23.72,136.57,9268.84,Stockholm,204130.0,108955.0,109027.0,51341.0,82978.0,270141.0,18853.0,72788.0,207279.0,202175.0,79657.0,227727.0,111298,335938.0,210144.0,92814,322166,180524,138228.0,273014,229519,215781,32821.0,71261.0,185889.0,78573.0,133479.0,9099.0,168148.0,80233.0,53762.0,87367.0,52769.0,51730.0,8843.0,264131.0,215418.0,193945.0,156073.0,27618.0,77735.0,19685.0,28227.0,140094,72257.0,307633,24051,15685.0,14844,127766,79118.0,30478,108390.0,27740,75741,184733.0,70207,254204,28198.0,214514,54364,45142,466858.0,205982,258031.0,201054,140324.0,74299,27583,42333.0,173957,54499,54367.0,41410,118920.0,45033.0,54880.0,49152.0,88882.0,63209.0,57264.0,12841.0,100637.0,15755.0,139912.0,716527.0
Strasbourg,Strasbourg,274845,FR,France,7.7507127,48.584614,14.813776556163797,3.1729999999999996,2.8689999999999998,3.1759999999999997,3.236,2.793,3.1169999999999995,2.2889999999999997,2.3800000000000003,2.021,2.6,3.04,3.335,3.2720000000000002,3.291,https://www.numbeo.com/cost-of-living/in/Strasbourg?displayCurrency=EUR,1.9,1.76,33.33,675.0,589.5,1325.0,883.0,2293.0,263.0,20.74,1200.0,4750.0,Strasbourg,67564.0,55229.0,35559.0,12873.0,26109.0,160333.0,12973.0,39432.0,50567.0,73799.0,43750.0,82847.0,35037,126802.0,77200.0,35599,93532,78665,65142.0,95077,60970,89556,26874.0,29157.0,84978.0,40451.0,68799.0,16241.0,52409.0,53206.0,37023.0,48550.0,9410.0,19131.0,18075.0,91874.0,46579.0,37589.0,57917.0,24522.0,13708.0,5806.0,12783.0,65169,6899.0,127699,11149,8558.0,20376,60927,26867.0,8411,44167.0,9368,44571,56064.0,37689,64003,14861.0,62771,14271,11582,159963.0,59991,84252.0,49059,40164.0,18004,12062,10877.0,61861,24576,35851.0,20699,28555.0,17094.0,25691.0,41455.0,62288.0,30050.0,24442.0,12766.0,26105.0,7819.0,64339.0,224888.0
Stuttgart,Stuttgart,630305,DE,Germany,9.1800132,48.7784485,15.893570347986518,3.0869999999999997,2.553,3.0810000000000004,3.1319999999999997,2.478,3.1079999999999997,2.265,2.78,1.564,2.2600000000000002,2.675,3.278,2.8739999999999997,2.8649999999999998,https://www.numbeo.com/cost-of-living/in/Stuttgart?displayCurrency=EUR,3.0,1.75,48.75,1121.76,868.0,1974.79,1466.56,2938.83,306.97,24.63,590.0,6355.0,Stuttgart,68712.0,46262.0,29519.0,15339.0,45908.0,131925.0,8781.0,34306.0,72553.0,76089.0,53967.0,97316.0,48124,139416.0,119257.0,32741,144813,109677,77270.0,146529,104924,114467,7383.0,35768.0,172235.0,64673.0,88855.0,4370.0,79833.0,47489.0,33637.0,67304.0,32870.0,46270.0,5443.0,128314.0,67959.0,72270.0,102088.0,14930.0,16243.0,7859.0,8016.0,82647,27336.0,165756,25994,14406.0,37741,101486,59462.0,12269,78384.0,27383,77753,100530.0,60033,85419,27060.0,127646,26254,16185,236538.0,132233,98521.0,85464,73353.0,49033,44533,22298.0,114495,39179,40901.0,32350,64917.0,23185.0,31206.0,53945.0,90545.0,54400.0,46817.0,17299.0,52096.0,22410.0,96987.0,277732.0
Tallinn,Tallinn,394024,EE,Estonia,24.7453688,59.4372155,15.28238888231643,2.7500000000000004,2.3840000000000003,2.5090000000000003,3.067,2.428,3.155,2.255,1.69,1.9529999999999998,1.72,3.5,3.28,3.106,3.139,https://www.numbeo.com/cost-of-living/in/Tallinn?displayCurrency=EUR,2.0,1.73,47.89,674.07,488.89,1193.33,860.32,1562.03,284.76,15.07,473.06,4298.47,Tallinn,73439.0,58181.0,38425.0,6953.0,32327.0,141533.0,5056.0,17411.0,78029.0,105218.0,22663.0,99234.0,38443,145252.0,87369.0,50015,126559,49889,65826.0,124682,60736,81316,3867.0,18629.0,70029.0,1698.0,73504.0,3891.0,76996.0,49041.0,2520.0,40511.0,2921.0,10384.0,1349.0,89939.0,79122.0,58522.0,54353.0,5303.0,24045.0,1975.0,4967.0,67205,36528.0,115777,20068,9291.0,7131,72059,34004.0,9848,33998.0,10242,53888,82301.0,33206,75571,5156.0,107205,20697,11242,163009.0,65483,50643.0,44188,29356.0,31413,17329,20017.0,74067,13968,17821.0,20193,15685.0,16260.0,19184.0,26887.0,45802.0,37435.0,41133.0,6755.0,20817.0,12689.0,88206.0,316900.0
